495,_,还好,整体,正面
495,_,有点小,尺寸,负面
495,味道,好闻,气味,正面
495,包装,精美,包装,正面
495,价格,便宜,价格,正面
495,_,不错,整体,正面
496,_,还行,整体,正面
496,包装,太差了,包装,负面
496,物流,太差了,物流,负面
496,气味,太差了,气味,负面
496,价格,太贵了,价格,负面
496,_,太差了,整体,负面
497,_,很好用,整体,正面
498,_,很好用,整体,正面
498,_,不错,整体,正面
498,包装,精美,包装,正面
498,使用体验,很好,使用体验,正面
498,功效,不错,功效,正面
498,价格,实惠,价格,正面
498,物流,不错,物流,正面
498,气味,很好,气味,正面
498,尺寸,合适,尺寸,正面
498,新鲜度,很好,新鲜度,正面
498,价格,便宜,价格,正面
498,气味,好闻,气味,正面
498,使用体验,不错,使用体验,正面
499,_,还不错,整体,正面
499,_,补发,物流,正面
499,_,懒得去拍,整体,中性
499,_,希望下次能补发,物流,正面
499,_,谢谢,整体,正面
499,_,漏发,物流,负面
499,_,开的,整体,中性
499,_,二次回购,整体,正面
499,_,没有用过,整体,中性
499,_,补送,物流,正面
500,_,是正品,真伪,正面
500,_,很好,整体,正面
501,_,黏黏的,使用体验,负面
501,_,不舒服,使用体验,负面
501,酒精味,重,气味,负面
502,_,_,_,_
503,_,可以啊,整体,正面
503,_,提好用,整体,正面
504,_,很好用,整体,正面
504,_,有点油腻,使用体验,负面
504,_,还不错,整体,正面
504,_,泛白,使用体验,负面
505,_,还不错,整体,正面
505,_,直接,整体,正面
505,_,买两盒,整体,正面
506,_,_,_,_
507,_,很好用,整体,正面
507,_,滑滑的,使用体验,正面
507,_,不粘腻,使用体验,正面
508,_,很好用,整体,正面
508,保湿效果,不错,功效,正面
508,粉质,细腻,使用体验,正面
508,_,推荐,整体,正面
509,_,是正品,真伪,正面
509,_,便宜,价格,正面
509,物流,不错,物流,正面
509,包装,不错,包装,正面
509,气味,不错,气味,正面
509,使用体验,不错,使用体验,正面
509,_,整体不错,整体,正面
510,_,不错,整体,正面
510,_,喜欢,整体,正面
511,_,不错,整体,正面
512,_,还不错,整体,正面
513,_,_,_,_
514,_,清清爽爽,使用体验,正面
514,_,不油腻,使用体验,正面
514,_,很好用,整体,正面
514,_,很合适,整体,正面
515,包装,很满意,包装,正面
515,物流,很快,物流,正面
515,_,很好用,整体,正面
516,包装,有点不一样,包装,中性
516,物流,快,物流,正面
516,配送员服务,好,物流,正面
516,_,比较优惠,价格,正面
517,_,好用,整体,正面
518,贴敷感,挺好的,使用体验,正面
518,_,很实惠,价格,正面
518,_,有点小,尺寸,负面
518,包装设计,很独特,包装,正面
518,气味,很清新,气味,正面
518,使用体验,很好,使用体验,正面
518,价格,很实惠,价格,正面
518,_,不错,整体,正面
519,_,真棒,整体,正面
519,_,满意,整体,正面
519,_,一直在用,整体,正面
520,_,还不错,整体,正面
520,包装,真的不好看,包装,负面
521,水,很多,成分,正面
521,味道,好闻,气味,正面
521,包装,精美,包装,正面
521,价格,便宜,价格,正面
521,_,不错,整体,正面
522,_,很爱起泡沫,使用体验,正面
522,泡沫,很细腻,使用体验,正面
522,_,很温和,使用体验,正面
522,味道,很好闻,气味,正面
522,_,是正品,真伪,正面
523,_,_,_,_
524,_,_,_,_
525,_,很好,整体,正面
526,_,很喜欢,整体,正面
527,_,很方便,使用体验,正面
527,_,好大,尺寸,正面
527,_,可以用好久,使用体验,正面
527,_,直接按压,使用体验,正面
527,_,出来了,使用体验,正面
528,_,没有什么用,整体,负面
528,_,不敢用,整体,负面
529,味道,很好,气味,正面
529,_,容易推开,使用体验,正面
529,_,不错,整体,正面
530,_,隐形毛孔,功效,正面
530,_,便宜,价格,正面
530,_,很好,整体,正面
530,_,不过敏,使用体验,正面
530,_,好用,整体,正面
531,_,不错,整体,正面
531,_,很自然,功效,正面
532,祛痘印效果,不错,功效,正面
532,价位,高些,价格,负面
532,包装设计,不错,包装,正面
532,使用体验,很好,使用体验,正面
532,气味,很好,气味,正面
532,_,不错,整体,正面
533,_,还不错,整体,正面
533,价格,实惠,价格,正面
533,性价比,不错,价格,正面
534,_,挺好的,整体,正面
534,色,很正,功效,正面
534,_,方便,使用体验,正面
535,_,好评,整体,正面
536,_,降价,价格,负面
536,_,垃圾,整体,负面
536,_,不值,价格,负面
537,_,还行,整体,正面
537,_,不是很白,功效,中性
537,味道,可以,气味,正面
537,_,很难洗下去,使用体验,负面
538,性价比,非常高,价格,正面
538,物流,非常快,物流,正面
539,_,不错,整体,正面
539,遮暇,一般,功效,中性
539,_,较自然,功效,正面
540,_,太温和了,使用体验,负面
540,_,滑滑的,使用体验,负面
540,_,没什么效果,功效,负面
541,_,不错,整体,正面
541,收货,不错,物流,正面
541,_,挺好的,整体,正面
542,_,_,_,_
543,_,坑,整体,负面
543,_,巨坑,整体,负面
543,_,降价,价格,负面
543,_,快,价格,负面
543,_,你**,价格,负面
543,_,99元,价格,正面
543,_,79,价格,负面
543,_,_,价格,负面
544,补水,不错,功效,正面
544,_,挺好用的,整体,正面
545,包装,很简陋,包装,负面
546,补水效果,不错,功效,正面
546,礼物,许多,价格,正面
546,_,一直用,整体,正面
546,_,老顾客,整体,正面
546,_,不错,整体,正面
546,_,许多,价格,正面
547,_,是正品,真伪,正面
547,_,实惠,价格,正面
547,包装,精美,包装,正面
547,气味,好闻,气味,正面
547,使用体验,不错,使用体验,正面
547,价格,实惠,价格,正面
547,_,不错,整体,正面
548,_,很满意,整体,正面
548,_,很实惠,价格,正面
548,包装,很好,包装,正面
548,气味,不错,气味,正面
548,使用体验,很好,使用体验,正面
548,_,不错,整体,正面
549,物流,真的不错,物流,正面
549,速度,很快,物流,正面
549,态度,很好,物流,正面
550,物流,值得信赖,物流,正面
550,_,很满意,整体,正面
551,_,不好,整体,负面
551,_,会过敏,使用体验,负面
551,清洁能力,差,功效,负面
551,香味,太浓,气味,负面
552,_,物廉价美,价格,正面
552,_,这么优惠,价格,正面
553,味道,很难形容,气味,负面
553,_,很讨厌,气味,负面
553,包装,很一般,包装,负面
553,_,很一般,整体,负面
553,味道,很讨厌,气味,负面
554,_,_,_,_
555,_,_,_,_
556,包装,很精致,包装,正面
556,_,挺好的,整体,正面
556,态度,_,服务,正面
556,_,信任,整体,正面
556,_,一贯,整体,正面
556,_,认准,整体,正面
556,_,是,整体,正面
557,快递,很快,物流,正面
557,_,很好,整体,正面
557,_,极力推荐,整体,正面
557,小盒子,_,包装,正面
558,_,很好用,整体,正面
558,_,不错,整体,正面
558,_,不油腻,使用体验,正面
558,_,不粘,使用体验,正面
558,_,不干,使用体验,正面
558,_,不痒,使用体验,正面
559,_,_,_,_
560,_,不怎么好用,整体,负面
561,_,_,_,_
562,吸收,挺好,使用体验,正面
562,_,有点油,使用体验,负面
562,_,还好,整体,正面
562,_,还不错,整体,正面
563,_,没什么用,整体,负面
563,_,去黑头,功效,负面
563,_,不如,整体,负面
563,_,整套,整体,正面
563,_,去黑头,功效,正面
564,补水效果,不错,功效,正面
564,保湿效果,一般般,功效,中性
564,包装设计,很独特,包装,正面
564,气味,很好闻,气味,正面
564,使用体验,不错,使用体验,正面
564,价格,很实惠,价格,正面
565,_,不错,整体,正面
565,_,够买,整体,正面
565,_,放心,整体,正面
565,_,感觉不错,整体,正面
565,_,有买了,整体,正面
566,_,还可以,整体,正面
566,包装,很不错,包装,正面
567,_,不怎么的好,整体,负面
567,_,不怎么的差,整体,负面
568,_,挺好的,整体,正面
568,_,调整肤色,功效,正面
568,_,蛮好用,整体,正面
568,味道,大点,气味,负面
568,_,不错,整体,正面
569,_,不是很白,功效,负面
569,_,不是遮暇的,功效,负面
569,_,太差劲了,整体,负面
570,味道,比较大,气味,负面
570,包装,比较差,包装,负面
570,_,有点太白了,功效,负面
570,包装,有点小,包装,负面
570,_,不适合,整体,负面
571,_,很不错,整体,正面
572,_,不好用,整体,负面
572,_,没有泡泡,使用体验,负面
572,_,洗不干净,功效,负面
572,味道,很大,气味,负面
573,气味,很清香,气味,正面
573,包装,很不错,包装,正面
573,_,很好,整体,正面
573,_,不错,整体,正面
574,_,好划算,价格,正面
574,_,无限回购,价格,正面
575,_,不敢用,整体,负面
575,味道,好闻,气味,正面
575,包装,精美,包装,正面
575,价格,便宜,价格,正面
575,_,不错,整体,正面
576,_,蛮好的,整体,正面
577,_,非常的好用,整体,正面
577,泡沫,细腻,使用体验,正面
577,_,温和,使用体验,正面
577,_,不刺激,使用体验,正面
577,清洁能力,强,功效,正面
577,_,大爱,整体,正面
577,_,好用,整体,正面
577,_,细腻,使用体验,正面
578,_,挺干的,使用体验,负面
578,持妆效果,还可以,功效,正面
578,_,很不舒服,使用体验,负面
579,_,特别好用,整体,正面
580,店家,很有心,服务,正面
580,_,不错,整体,正面
580,_,很好,包装,正面
580,小礼物,_,价格,正面
581,_,挺不错,整体,正面
581,_,没用,整体,中性
581,_,追评,整体,中性
581,_,不错,整体,正面
581,_,身,整体,正面
581,_,挺,整体,正面
582,_,好用,整体,正面
582,_,滑滑的,使用体验,正面
582,保湿效果,很好,功效,正面
583,_,很满意,整体,正面
583,_,非常高兴,整体,正面
583,_,很不错,整体,正面
583,包装,精美,包装,正面
583,价格,便宜,价格,正面
583,物流,快,物流,正面
583,气味,好闻,气味,正面
583,_,不错,整体,正面
584,_,无不适感,使用体验,正面
584,透气,好,使用体验,正面
584,_,满意,整体,正面
585,_,_,_,_
586,_,很好,整体,正面
586,_,很喜欢,整体,正面
587,_,不错,整体,正面
587,遮瑕效果,不错,功效,正面
588,上妆效果,挺香的,气味,正面
588,持久情况,还好,功效,正面
589,_,是正品,真伪,正面
590,补水效果,好,功效,正面
590,_,好用,整体,正面
590,_,特别润,使用体验,正面
590,_,不心疼,价格,正面
591,包装,比较高大上,包装,正面
591,包装,太土了,包装,负面
591,包装,跟杂牌的一个样,包装,负面
591,包装,比较,包装,中性
591,包装,高大上,包装,正面
591,包装,太土,包装,负面
592,_,好用,整体,正面
592,_,不刺激,使用体验,正面
592,包装,精美,包装,正面
592,气味,清新,气味,正面
592,使用体验,很好,使用体验,正面
592,价格,实惠,价格,正面
592,_,不错,整体,正面
593,颜值,高,包装,正面
593,包装,很漂亮,包装,正面
593,_,喜欢,整体,正面
593,_,不错,整体,正面
594,保湿效果,不错,功效,正面
594,使用体验,很好,使用体验,正面
594,包装设计,很精致,包装,正面
594,气味,很清新,气味,正面
595,快递小哥,辛苦,物流,正面
595,速度,飞快,物流,正面
595,_,挺细腻,使用体验,正面
596,_,好评,整体,正面
596,_,很喜欢,整体,正面
596,包装,很好,包装,正面
596,味道,不错,气味,正面
596,使用体验,很好,使用体验,正面
596,_,不错,整体,正面
596,包装,不错,包装,正面
596,使用体验,不错,使用体验,正面
597,_,很好,整体,正面
598,_,_,_,_
599,_,挺白的,功效,正面
599,隔离效果,不好,功效,负面
599,包装,很好,包装,正面
599,气味,不错,气味,正面
599,_,有点黏,使用体验,负面
599,包装,不错,包装,正面
599,气味,很好,气味,正面
599,_,有点辣,使用体验,负面
600,_,可以,整体,正面
600,_,挺好的,整体,正面
601,_,喜欢,整体,正面
601,_,不油腻,使用体验,正面
601,_,细腻,使用体验,正面
601,_,均匀,功效,正面
601,_,很自然,功效,正面
601,_,大爱,整体,正面
602,_,还不错,整体,正面
602,_,很自然,功效,正面
602,_,很香,气味,正面
602,赠品,_,价格,正面
603,_,便宜,价格,负面
603,_,没好货,整体,负面
603,_,骗人的,整体,负面
603,_,醒醒吧,整体,负面
604,保湿效果,真的不错,功效,正面
604,_,很舒服,使用体验,正面
604,_,真心不错,整体,正面
605,_,非常不错,整体,正面
605,_,气色很自然,功效,正面
605,_,保湿,功效,正面
605,_,不错,整体,正面
606,_,好评,整体,正面
606,_,好用,整体,正面
606,_,很自然,功效,正面
606,_,耐用,其他,正面
607,_,非常好,整体,正面
607,_,非常快,物流,正面
607,_,非常值,价格,正面
608,_,不错,整体,正面
608,_,方便,整体,正面
608,_,快捷,整体,正面
609,_,挺好,整体,正面
609,_,很补水,功效,正面
609,精华,很多,成分,正面
609,价格,实惠,价格,正面
609,包装,不错,包装,正面
609,气味,很好,气味,正面
609,使用体验,不错,使用体验,正面
610,精华,少了点,成分,负面
610,_,超级好,整体,正面
610,_,很好闻,气味,正面
610,_,喜欢,整体,正面
611,包装,非常好,包装,正面
612,_,不知道真假,真伪,中性
612,价格,有点贵,价格,负面
612,物流速度,有点慢,物流,负面
612,包装,有点差,包装,负面
612,气味,有点刺鼻,气味,负面
613,_,还不错,整体,正面
614,_,不错,整体,正面
614,_,超级好用,整体,正面
614,_,好用,整体,正面
615,_,还可以,整体,正面
615,味道,好闻,气味,正面
615,包装,有点破,包装,负面
615,味道,有点酸,气味,负面
615,_,还好,整体,正面
615,价格,有点贵,价格,负面
616,_,还不错,整体,正面
616,_,假的,真伪,负面
616,_,气死,整体,负面
617,_,_,_,_
618,价格,好划算,价格,正面
618,补水效果,挺好的,功效,正面
619,_,不好用,整体,负面
619,_,浮粉严重,使用体验,负面
619,包装,太差,包装,负面
619,气味,难闻,气味,负面
619,味道,太重,气味,负面
620,_,很好,整体,正面
620,_,一样,整体,正面
620,_,效果,功效,正面
620,_,宣传,整体,正面
621,_,_,_,_
622,_,_,_,_
623,保湿效果,非常好,功效,正面
624,_,不错,整体,正面
625,_,划算,价格,正面
625,_,很舒服,使用体验,正面
625,_,很推荐,整体,正面
626,_,很好用,整体,正面
626,_,不干,使用体验,正面
627,香味,浓郁,气味,负面
627,_,水货,真伪,负面
627,香味,淡化,气味,负面
627,_,浪费,整体,负面
627,_,没抹,整体,负面
627,_,不一样,整体,负面
627,_,没效果,整体,负面
628,活动,_,价格,正面
628,_,物美价廉,价格,正面
628,物流,非常满意,物流,正面
628,送货员态度,非常好,物流,正面
629,_,_,_,_
630,物流,快捷,物流,正面
630,物流,给力,物流,正面
630,包装,到位,包装,正面
630,包装,严实,包装,正面
630,_,不错,整体,正面
630,遮瑕效果,好,功效,正面
631,包装,太差了,包装,负面
631,_,是不是正品,真伪,中性
632,_,特别服帖,使用体验,正面
632,_,一点也不干,使用体验,正面
632,_,轻薄,使用体验,正面
632,_,透气,使用体验,正面
632,_,服帖,使用体验,正面
632,_,不干,使用体验,正面
633,_,_,_,_
634,_,好小,尺寸,负面
634,_,太少了,其他,负面
634,_,不建议,整体,负面
635,味道,没有刺鼻的,气味,正面
635,味道,香香的,气味,正面
635,_,不紧绷,使用体验,正面
635,_,没有好用,整体,负面
635,_,好用,整体,正面
635,_,没有刺鼻的,气味,正面
636,_,不错,整体,正面
636,_,拔干,使用体验,负面
636,遮瑕,一般,功效,中性
637,_,很好,整体,正面
637,_,非常好,整体,正面
637,_,越来越好,整体,正面
638,_,_,_,_
639,_,非常棒,整体,正面
639,_,很满意,整体,正面
640,水润度,还不错,使用体验,正面
640,_,还不错,整体,正面
641,_,不推荐,整体,负面
641,_,偏油,使用体验,负面
641,_,油皮,使用体验,负面
642,_,不错,整体,正面
643,_,还不错,整体,正面
643,_,不粘,使用体验,正面
643,_,好用,整体,正面
644,_,不错,整体,正面
645,_,过敏,使用体验,负面
645,使用体验,非常好,整体,正面
645,包装设计,很有创意,包装,正面
645,性价比,很高,价格,正面
645,_,非常喜欢,整体,正面
646,_,非常喜欢,整体,正面
646,_,很好,整体,正面
646,_,很赞,整体,正面
647,_,是正品,真伪,正面
647,_,不错,整体,正面
648,_,很舒服,使用体验,正面
648,_,很好,整体,正面
649,_,_,_,_
650,_,很好,整体,正面
651,_,真心好用,整体,正面
651,_,提亮,功效,正面
651,_,很舒服,使用体验,正面
652,_,_,_,_
653,泡沫,丰富,使用体验,正面
653,清洁力,强,功效,正面
653,_,喜欢,整体,正面
653,_,有淡香,气味,正面
653,包装,精美,包装,正面
653,香味,浓郁,气味,正面
653,使用体验,好,使用体验,正面
653,价格,便宜,价格,正面
653,性价比,高,价格,正面
653,_,不错,整体,正面
654,活动,_,价格,正面
654,_,挺好用的,整体,正面
654,_,很划算,价格,正面
655,味道,淡淡的,气味,正面
655,_,不起沫,使用体验,正面
655,_,有点滑,使用体验,正面
655,_,可以试试,整体,正面
656,效果,不错,功效,正面
656,保湿效果,不错,功效,正面
657,_,_,_,_
658,_,挺保湿的,功效,正面
658,_,不怎么干,使用体验,正面
658,_,挺好的,整体,正面
659,_,_,_,_
660,_,正品,真伪,正面
660,_,放心,整体,正面
661,_,还不错,整体,正面
661,_,还可以,整体,正面
661,_,不错,整体,正面
662,包装,很好,包装,正面
662,物流,快,物流,正面
662,味道,好闻,气味,正面
662,包装,精美,包装,正面
662,价格,便宜,价格,正面
662,_,不错,整体,正面
663,_,很好,整体,正面
663,_,非常不错,整体,正面
664,_,挺好的,整体,正面
664,泡沫,多,使用体验,正面
664,_,保湿,功效,正面
665,_,便宜,价格,负面
665,_,没味儿,气味,负面
665,_,干啥,整体,负面
665,_,便宜没好货,价格,负面
665,_,一点不假,整体,负面
666,_,_,_,_
667,包装,有点破,包装,负面
667,_,有点失望,整体,负面
667,_,很好用,整体,正面
668,物流,快,物流,正面
668,气味,好闻,气味,正面
668,包装,好,包装,正面
668,尺寸,合适,尺寸,正面
668,新鲜度,好,新鲜度,正面
668,_,很棒,整体,正面
668,_,不刺激,使用体验,正面
669,_,_,_,_
670,_,很满意,整体,正面
670,_,很好,整体,正面
670,_,很不错,整体,正面
671,快递,挺快的,物流,正面
671,_,挺大,尺寸,负面
671,_,小样,尺寸,负面
671,_,两瓶,尺寸,负面
671,_,小,尺寸,负面
671,_,没试,整体,中性
671,_,看得挺大,尺寸,负面
671,_,小瓶,尺寸,负面
671,_,卸妆,功效,中性
671,_,挺快,物流,正面
672,补水效果,棒,功效,正面
672,精华,比较多,成分,正面
672,_,好用,整体,正面
672,_,不错,整体,正面
673,_,_,_,_
674,_,便宜,价格,正面
674,_,优惠,价格,正面
674,气味,还好,气味,正面
674,包装,有点差,包装,负面
674,物流,有点差,物流,负面
675,_,不好用,整体,负面
676,_,很划算,价格,正面
676,_,很舒服,使用体验,正面
677,质量,好,其他,正面
677,包装,完整,包装,正面
677,价格,实惠,价格,正面
677,快递,很快,物流,正面
677,赠品,多,价格,正面
677,_,方便,使用体验,正面
677,_,好,整体,正面
678,_,_,_,_
679,_,很喜欢,整体,正面
680,保湿,还行,功效,正面
680,价钱,优惠,价格,正面
680,_,不卡粉,使用体验,正面
681,速度,超快,物流,正面
681,快递小哥,超级暖心,物流,正面
681,味道,好闻,气味,正面
681,包装,精美,包装,正面
681,价格,便宜,价格,正面
681,_,不错,整体,正面
682,活动,真的超值,价格,正面
682,活动,好划算,价格,正面
682,包装设计,很独特,包装,正面
682,颜色,很鲜艳,其他,正面
682,使用体验,很好,使用体验,正面
682,气味,很清新,气味,正面
682,_,还不错,整体,正面
683,_,挺好的,整体,正面
684,_,很轻薄,使用体验,正面
684,_,不浮粉,使用体验,正面
685,_,_,_,_
686,_,挺好用的,整体,正面
686,遮瑕效果,不错,功效,正面
686,颜色,很提亮,功效,正面
686,_,不错的,整体,正面
687,_,_,_,_
688,_,很好用,整体,正面
688,_,很喜欢,整体,正面
688,包装,很好,包装,正面
688,味道,不错,气味,正面
688,使用体验,很好,使用体验,正面
688,_,不错,整体,正面
689,活动,_,价格,正面
689,价格,很优惠,价格,正面
689,_,很好用,整体,正面
689,_,很好,整体,正面
690,_,还不错,整体,正面
690,_,推荐,整体,正面
691,物流,很快,物流,正面
691,_,不错,整体,正面
691,_,值得推荐,整体,正面
691,_,隔离,功效,正面
691,_,防护,功效,正面
691,_,乳,其他,正面
691,_,东西,整体,正面
691,_,一直使用,整体,正面
691,_,推荐,整体,正面
692,物流,真是快,物流,正面
692,_,不错,整体,正面
693,_,很好用,整体,正面
693,遮暇效果,非常不错,功效,正面
693,_,很好的东西,整体,正面
693,_,真的很好用,整体,正面
693,_,很好,整体,正面
693,_,不错,整体,正面
694,性价比,很高,价格,正面
694,_,好用,整体,正面
694,_,便宜,价格,正面
695,_,特别好用,整体,正面
695,_,便宜,价格,正面
696,活动,_,价格,正面
696,_,实惠,价格,正面
696,_,实惠多了,价格,正面
697,包装,很精致,包装,正面
697,_,挺好的,整体,正面
697,态度,_,服务,正面
697,_,信任,整体,正面
697,_,一贯,整体,正面
697,_,认准,整体,正面
697,_,是,整体,正面
698,_,好评,整体,正面
698,_,比较贴,使用体验,正面
698,_,改善肤质,功效,正面
699,_,5星好评,整体,正面
699,_,好评,整体,正面
700,_,不好用,整体,负面
700,_,失望,整体,负面
701,_,好用,整体,正面
701,瓶子,超级好看,包装,正面
701,包装,太差了,包装,负面
701,味道,太难闻,气味,负面
701,味道,太好闻,气味,负面
701,味道,太淡,气味,负面
701,味道,太浓,气味,负面
701,味道,太香,气味,负面
701,味道,太臭,气味,负面
701,味道,太好,气味,负面
701,味道,太差,气味,负面
702,_,_,_,_
703,活动力度,可以的,价格,正面
703,_,划算很多,价格,正面
703,_,还可以,整体,正面
703,_,还不错,整体,正面
704,_,假的,真伪,负面
704,塑料味,臭,气味,负面
704,_,太#了,整体,负面
704,_,无语了,整体,负面
705,物流速度,真是快,物流,正面
705,_,生气,整体,负面
706,补水效果,不错,功效,正面
706,物流,挺快的,物流,正面
707,_,_,_,_
708,_,还不错,整体,正面
708,_,有点贵,价格,负面
708,包装,有点差,包装,负面
708,味道,有点刺鼻,气味,负面
709,_,很好,整体,正面
709,_,很服贴,使用体验,正面
709,精华液,很卵,成分,正面
709,_,很喜欢,整体,正面
710,补水效果,没有芦荟胶好,功效,负面
710,_,很舒服,使用体验,正面
710,包装设计,很独特,包装,正面
710,气味,很清新,气味,正面
710,使用体验,很好,使用体验,正面
710,价格,很实惠,价格,正面
710,_,不错,整体,正面
711,_,挺好的,整体,正面
711,_,很划算,价格,正面
712,物流,很快,物流,正面
712,_,好,整体,正面
712,包装,精美,包装,正面
712,气味,清新,气味,正面
712,使用体验,很好,使用体验,正面
712,价格,实惠,价格,正面
712,_,不错,整体,正面
712,价格,便宜,价格,正面
713,_,挺好用,整体,正面
713,_,挺干净的,功效,正面
714,_,不错,整体,正面
714,_,有点贵,价格,负面
714,_,是正品,真伪,正面
714,包装,有点差,包装,负面
714,气味,有点淡,气味,负面
714,使用体验,一般般,使用体验,中性
714,价格,有点贵,价格,负面
714,尺寸,有点小,尺寸,负面
714,新鲜度,有点差,新鲜度,负面
714,功效,一般般,功效,中性
714,_,有点差,整体,负面
715,物流,超快,物流,正面
715,_,不错,整体,正面
716,补水效果,还不错,功效,正面
717,泡沫,细腻,使用体验,正面
717,_,凉凉的,使用体验,中性
717,_,滑滑滴,使用体验,正面
717,_,还算满意,整体,正面
718,_,挺好的,整体,正面
718,_,改变肤色,功效,正面
718,_,不错,整体,正面
718,遮瑕效果,好,功效,正面
718,包装,精美,包装,正面
718,价格,便宜,价格,正面
718,气味,好闻,气味,正面
718,_,方便,使用体验,正面
719,_,不好,整体,负面
719,_,过敏了,使用体验,负面
719,味道,好闻,气味,正面
719,包装,精美,包装,正面
719,价格,便宜,价格,正面
719,_,不错,整体,正面
719,使用体验,很好,使用体验,正面
720,_,超实惠,价格,正面
720,_,不油腻,使用体验,正面
720,_,挺好的,整体,正面
720,美白效果,不错,功效,正面
720,_,挺好,整体,正面
721,_,_,_,_
722,_,清爽,使用体验,正面
722,_,长痘痘,使用体验,负面
723,包装,有点差,包装,负面
723,_,一般般,整体,中性
724,_,还不错,整体,正面
724,包装,有点差,包装,负面
725,_,好评,整体,正面
725,_,挺好用的,整体,正面
725,_,不过敏,使用体验,正面
726,发货,快,物流,正面
726,_,是正品,真伪,正面
726,价钱,便宜,价格,正面
726,包装,不错,包装,正面
726,使用体验,好,使用体验,正面
726,气味,好闻,气味,正面
726,功效,不错,功效,正面
726,尺寸,合适,尺寸,正面
726,新鲜度,不错,新鲜度,正面
727,_,很好用,整体,正面
727,遮瑕效果,不错,功效,正面
727,保湿效果,很好,功效,正面
727,补水效果,不错,功效,正面
727,隔离效果,不错,功效,正面
727,使用体验,很好,使用体验,正面
727,气味,很好,气味,正面
727,包装,很好,包装,正面
727,价格,很好,价格,正面
727,尺寸,很好,尺寸,正面
727,新鲜度,很好,新鲜度,正面
727,_,不错,功效,正面
727,_,很好,整体,正面
727,补水,不错,功效,正面
727,保湿,很好,功效,正面
728,_,_,_,_
729,_,很好用,整体,正面
729,_,不错,整体,正面
730,_,真心的不错,整体,正面
731,_,一般,整体,中性
731,_,不怎么控油,功效,负面
731,_,有点涩,使用体验,负面
731,_,不好梳通,使用体验,负面
732,_,很不错,整体,正面
732,_,很喜欢,整体,正面
733,包装,有点差,包装,负面
733,_,一般般,整体,中性
734,_,_,_,_
735,_,还好吧,整体,正面
735,_,便宜,价格,正面
735,_,很划算,价格,正面
735,_,还不错,整体,正面
736,物流,挺快的,物流,正面
736,包装,精美,包装,正面
736,气味,清新,气味,正面
736,使用体验,很好,使用体验,正面
736,价格,实惠,价格,正面
736,_,不错,整体,正面
736,气味,难闻,气味,负面
736,包装,粗糙,包装,负面
736,价格,太贵,价格,负面
736,使用体验,差,使用体验,负面
736,气味,很好,气味,正面
737,_,差评,整体,负面
737,赠,没有,价格,负面
737,_,降价,价格,负面
737,_,一天一个价,价格,负面
738,水分,很足,成分,正面
738,物流,快,物流,正面
738,_,很不错,整体,正面
738,_,很实惠,价格,正面
739,_,非常喜欢,整体,正面
739,_,很满意,整体,正面
740,_,挺满意的,整体,正面
741,补水效果,不错,功效,正面
742,物流,很快,物流,正面
742,_,很划算,价格,正面
742,_,好,整体,正面
742,_,满减,价格,正面
742,_,下次再买,整体,正面
743,_,好用,整体,正面
743,清洁能力,好用,功效,正面
743,性价比,高,价格,正面
743,包装,精美,包装,正面
743,气味,好闻,气味,正面
743,使用体验,不错,使用体验,正面
743,_,不错,整体,正面
744,_,很不错,整体,正面
744,味道,好闻,气味,正面
744,_,遮瑕,功效,正面
744,_,保湿,功效,正面
744,_,真的很棒,整体,正面
745,_,挺好用的,整体,正面
745,_,不错,整体,正面
746,_,不错,整体,正面
747,发货速度,挺快的,物流,正面
747,包装,不错,包装,正面
747,味道,还好,气味,正面
747,使用体验,不错,使用体验,正面
747,_,不错,整体,正面
748,防晒,有那么一丢丢的油,功效,负面
748,_,挺好推开的,使用体验,正面
748,包装设计,很独特,包装,正面
748,气味,很清新,气味,正面
748,使用体验,很好,使用体验,正面
748,价格,很实惠,价格,正面
748,_,不错,整体,正面
749,礼品,_,价格,正面
749,_,不错,整体,正面
750,_,是正品,真伪,正面
750,_,很好,整体,正面
750,包装,精美,包装,正面
750,气味,清新,气味,正面
750,使用体验,很好,使用体验,正面
750,价格,实惠,价格,正面
750,_,不错,整体,正面
750,气味,很好,气味,正面
751,_,_,_,_
752,_,还好,整体,正面
752,_,蛮清爽,使用体验,正面
752,_,蛮好用,整体,正面
753,价格,便宜,价格,正面
753,物流速度,快,物流,正面
753,_,很喜欢,整体,正面
754,_,还好吧,整体,正面
755,_,很快,物流,正面
755,_,很方便,整体,正面
755,_,实惠,价格,正面
755,_,很好,整体,正面
755,_,商城ok,整体,正面
756,_,好评,整体,负面
756,_,好没有用,整体,负面
756,_,不给好评,整体,负面
757,_,好用,整体,正面
757,包装,有点差,包装,负面
757,_,有点小,尺寸,负面
758,快递,点个赞,物流,正面
758,快递,超级快,物流,正面
758,质量,杠杠滴,其他,正面
758,_,很不错,整体,正面
758,_,棒棒哒,整体,正面
759,_,还可以,整体,正面
759,包装,有点差,包装,负面
760,活动,不错,价格,正面
760,_,实惠,价格,正面
760,_,不错,整体,正面
760,_,看看效果,整体,中性
761,活动,给力,价格,正面
761,价格,优惠,价格,正面
761,_,划算,价格,正面
762,包装,很好,包装,正面
762,_,温和,使用体验,正面
762,_,不刺激,使用体验,正面
762,_,不错,整体,正面
762,_,很好,整体,正面
763,_,确实不错,整体,正面
763,_,没让我失望,整体,正面
